Time(s),Sensor(g),Hammer(N)
5.083792335638110949e-01,-1.858706851999999965e-01,-1.644555572454545000e+01
5.084182975897495460e-01,-1.955106127999999832e-01,-1.637286703999999560e+01
5.084573616156881082e-01,-1.536562435999999920e-01,-1.638479686227272225e+01
5.084964256416266704e-01,-2.117398579999999753e-01,-1.642114120454544945e+01
5.085354896675651215e-01,-2.493233731999999758e-01,-1.640671444272727086e+01
5.085745536935036837e-01,-1.291293391999999984e-01,-1.631515999272727413e+01
5.086136177194421348e-01,-1.690313179999999860e-01,-1.629435216318181290e+01
5.086526817453806970e-01,-2.462727631999999944e-01,-1.636815059863636179e+01
5.086917457713191482e-01,-2.162547607999999733e-01,-1.638285479818181756e+01
5.087308097972577103e-01,-1.878230756000000001e-01,-1.631904412090909062e+01
5.087698738231961615e-01,-2.028320767999999830e-01,-1.640172056363635988e+01
5.088089378491347237e-01,-1.845284167999999836e-01,-1.640671444272727086e+01
5.088480018750732858e-01,-2.534722027999999905e-01,-1.637175728909090822e+01
5.088870659010117370e-01,-2.489572999999999925e-01,-1.638285479818181756e+01
5.089261299269502992e-01,-1.966088323999999887e-01,-1.635816284045453983e+01
5.089651939528887503e-01,-2.128380775999999808e-01,-1.640560469181817638e+01
5.090042579788273125e-01,-2.359006891999999855e-01,-1.635122689727272416e+01
5.090433220047657636e-01,-2.869068884000000041e-01,-1.635622077636363514e+01
5.090823860307043258e-01,-2.174750047999999825e-01,-1.633763244863636288e+01
5.091214500566428880e-01,-2.387072503999999873e-01,-1.632070874727272525e+01
5.091605140825813391e-01,-2.268708835999999895e-01,-1.634734276909090767e+01
5.091995781085199013e-01,-2.290673227999999728e-01,-1.636232440636363350e+01
5.092386421344583525e-01,-3.031361336000000239e-01,-1.632847700363635823e+01
5.092777061603969146e-01,-2.205256147999999916e-01,-1.635705308954545245e+01
5.093167701863353658e-01,-2.235762247999999730e-01,-1.635871771590908708e+01
5.093558342122739280e-01,-2.361447379999999929e-01,-1.635982746681818156e+01
5.093948982382123791e-01,-2.830021075999999969e-01,-1.638146760954545300e+01
5.094339622641509413e-01,-2.858086687999999986e-01,-1.634012938818181482e+01
5.094730262900895035e-01,-2.405376163999999872e-01,-1.633374832045454639e+01
5.095120903160279546e-01,-2.566448371999999756e-01,-1.625218162863636451e+01
5.095511543419665168e-01,-2.416358359999999927e-01,-1.629823629136363650e+01
5.095902183679049680e-01,-3.067968656000000238e-01,-1.629102291045454365e+01
5.096292823938435301e-01,-2.920319131999999929e-01,-1.623276098772726783e+01
5.096683464197819813e-01,-2.368768843999999874e-01,-1.632043130954545518e+01
5.097074104457205435e-01,-2.565228127999999996e-01,-1.633347088272726921e+01
5.097464744716589946e-01,-2.804395952000000025e-01,-1.629601678954545463e+01
5.097855384975975568e-01,-3.141183296000000236e-01,-1.619280995500000131e+01
5.098246025235361190e-01,-2.705556188000000084e-01,-1.617116981227272277e+01
5.098636665494745701e-01,-2.838562783999999950e-01,-1.626716326590909034e+01
5.099027305754131323e-01,-2.754365947999999897e-01,-1.640449494090908900e+01
5.099417946013515834e-01,-2.952045476000000335e-01,-1.638701636409090412e+01
5.099808586272901456e-01,-3.346184288000000340e-01,-1.639201024318181510e+01
5.100199226532285968e-01,-2.787312536000000063e-01,-1.630517223454545217e+01
5.100589866791671589e-01,-2.839783027999999709e-01,-1.624774262500000077e+01
5.100980507051056101e-01,-2.595734228000000088e-01,-1.634429095409090849e+01
5.101371147310441723e-01,-3.280291112000000009e-01,-1.636176953090908626e+01
5.101761787569827344e-01,-3.416958440000000263e-01,-1.635205921045454147e+01
5.102152427829211856e-01,-2.778770828000000082e-01,-1.636315671954545081e+01
5.102543068088597478e-01,-2.909336935999999874e-01,-1.648217750454545438e+01
5.102933708347981989e-01,-2.964247916000000149e-01,-1.638479686227272225e+01
5.103324348607367611e-01,-3.496274300000000168e-01,-1.634956227090908953e+01
5.103714988866752122e-01,-3.287612576000000231e-01,-1.643445821545454066e+01
5.104105629126137744e-01,-3.030141091999999925e-01,-1.643889721909090440e+01
5.104496269385523366e-01,-3.131421343999999940e-01,-1.643640027954545246e+01
5.104886909644907877e-01,-3.275410135999999861e-01,-1.638424198681818211e+01
5.105277549904293499e-01,-3.685412120000000069e-01,-1.640532725409090631e+01
5.105668190163678011e-01,-3.341303312000000192e-01,-1.649050063636363461e+01
5.106058830423063633e-01,-3.254665988000000065e-01,-1.653821992545454123e+01
5.106449470682448144e-01,-3.281511356000000323e-01,-1.643001921181817693e+01
5.106840110941833766e-01,-3.534101863999999926e-01,-1.637924810772727113e+01
5.107230751201218277e-01,-3.876990428000000044e-01,-1.639644924681817884e+01
5.107621391460603899e-01,-3.415738195999999949e-01,-1.638257736045454038e+01
5.108012031719989521e-01,-3.442583564000000207e-01,-1.633374832045454639e+01
5.108402671979374032e-01,-3.495054055999999854e-01,-1.634179401454544944e+01
5.108793312238759654e-01,-3.850145060000000341e-01,-1.633846476181818019e+01
5.109183952498144166e-01,-3.763507736000000214e-01,-1.630156554409090575e+01
5.109574592757529787e-01,-3.741543344000000104e-01,-1.636482134590908544e+01
5.109965233016914299e-01,-3.582911624000000295e-01,-1.630323017045454037e+01
5.110355873276299921e-01,-3.650025043999999830e-01,-1.631321792863636233e+01
5.110746513535684432e-01,-4.138122644000000183e-01,-1.639173280545454503e+01
5.111137153795070054e-01,-3.857466524000000008e-01,-1.633735501090908571e+01
5.111527794054455676e-01,-3.707376512000000179e-01,-1.634040682590909199e+01
5.111918434313840187e-01,-3.804996032000000361e-01,-1.641559244999999834e+01
5.112309074573225809e-01,-4.051485320000000057e-01,-1.636287928181818074e+01
5.112699714832610320e-01,-4.213777772000000255e-01,-1.635205921045454147e+01
5.113090355091995942e-01,-3.941663360000000060e-01,-1.638951330363636316e+01
5.113480995351380454e-01,-3.958746776000000023e-01,-1.645970504863635853e+01
5.113871635610766075e-01,-3.997794584000000095e-01,-1.647191230863636235e+01
5.114262275870151697e-01,-4.228420700000000143e-01,-1.646414405227272226e+01
5.114652916129536209e-01,-4.405356080000000230e-01,-1.646775074272726869e+01
5.115043556388921830e-01,-4.173509719999999867e-01,-1.658566177681817777e+01
5.115434196648306342e-01,-4.300415095999999826e-01,-1.664974989181818188e+01
5.115824836907691964e-01,-4.390713152000000341e-01,-1.663421337909090880e+01
5.116215477167076475e-01,-4.346784368000000121e-01,-1.657983558454544948e+01
5.116606117426462097e-01,-4.729940984000000070e-01,-1.652629010318181457e+01
5.116996757685846609e-01,-4.393153639999999860e-01,-1.659370747090908793e+01
5.117387397945232230e-01,-4.489552916000000282e-01,-1.660286291590908547e+01
5.117778038204617852e-01,-4.518838772000000059e-01,-1.658843615409090688e+01
5.118168678464002364e-01,-4.606696339999999945e-01,-1.665252426909090389e+01
5.118559318723387985e-01,-5.047204424000000245e-01,-1.676211217136363274e+01
5.118949958982772497e-01,-4.554225848000000298e-01,-1.666362177818181323e+01
5.119340599242158119e-01,-4.733601715999999904e-01,-1.668914604909090826e+01
5.119731239501542630e-01,-4.826340259999999938e-01,-1.666556384227272503e+01
5.120121879760928252e-01,-4.994733932000000043e-01,-1.670856668999999783e+01
5.120512520020312763e-01,-5.115538088000000094e-01,-1.674130434181817861e+01
5.120903160279698385e-01,-4.504195844000000171e-01,-1.676460911090909178e+01
5.121293800539084007e-01,-4.911757340000000305e-01,-1.670135330909090499e+01
5.121684440798468518e-01,-5.142383455999999242e-01,-1.670745693909090335e+01
5.122075081057854140e-01,-5.067948571999999485e-01,-1.671467031999999620e+01
5.122465721317238652e-01,-5.192413459999999370e-01,-1.667277722318181787e+01
5.122856361576624273e-01,-4.803155624000000068e-01,-1.659814647454545167e+01
5.123247001836008785e-01,-5.196074191999999758e-01,-1.664031700909090716e+01
5.123637642095394407e-01,-5.499914947999999804e-01,-1.663449081681817887e+01
5.124028282354778918e-01,-5.311997372000000217e-01,-1.663560056772727336e+01
5.124418922614164540e-01,-5.216818340000000109e-01,-1.662145124363636484e+01
5.124809562873550162e-01,-5.087472476000000077e-01,-1.663587800545454343e+01
5.125200203132934673e-01,-5.648784715999999317e-01,-1.667499672499999974e+01
5.125590843392320295e-01,-5.495033971999999656e-01,-1.663671031863636074e+01
5.125981483651704806e-01,-5.525540071999999192e-01,-1.665030476727272202e+01
5.126372123911090428e-01,-5.248544683999999405e-01,-1.671467031999999620e+01
5.126762764170474940e-01,-5.272949564000000144e-01,-1.676849323909090828e+01
5.127153404429860561e-01,-5.809856923999999756e-01,-1.680483758136363548e+01
5.127544044689246183e-01,-5.662207400000000002e-01,-1.673464583636363301e+01
5.127934684948630695e-01,-5.607296419999999726e-01,-1.679845651363635994e+01
5.128325325208016316e-01,-5.474289823999999305e-01,-1.687586163954545526e+01
5.128715965467400828e-01,-5.556046171999999839e-01,-1.692469067954544926e+01
5.129106605726786450e-01,-5.873309611999999458e-01,-1.689750178227272670e+01
5.129497245986170961e-01,-5.920899127999998957e-01,-1.681399302636363302e+01
5.129887886245556583e-01,-5.632921543999999114e-01,-1.679512726090909069e+01
5.130278526504941095e-01,-5.702475451999999834e-01,-1.684034961045454537e+01
5.130669166764326716e-01,-6.080751091999999636e-01,-1.683091672772727065e+01
5.131059807023712338e-01,-6.202775492000000002e-01,-1.683202647863635804e+01
5.131450447283096850e-01,-6.183251587999999410e-01,-1.670939900318181515e+01
5.131841087542482471e-01,-5.891613271999999180e-01,-1.667832597772726899e+01
5.132231727801866983e-01,-6.182031343999999651e-01,-1.679457238545454345e+01
5.132622368061252605e-01,-6.432181363999999180e-01,-1.668720398499999646e+01
5.133013008320637116e-01,-6.196674271999998984e-01,-1.672826476863636458e+01
5.133403648580022738e-01,-6.324799891999999257e-01,-1.674602078318181952e+01
5.133794288839407249e-01,-6.335782087999999312e-01,-1.672881964409090472e+01
5.134184929098792871e-01,-6.282091351999999906e-01,-1.669719174318181842e+01
5.134575569358178493e-01,-6.515157955999999473e-01,-1.661534761363635937e+01
5.134966209617563004e-01,-6.296734279999999240e-01,-1.662699999818181595e+01
5.135356849876948626e-01,-6.228400615999999390e-01,-1.662200611909090497e+01
5.135747490136333138e-01,-6.535902103999999824e-01,-1.655292412499999699e+01
5.136138130395718759e-01,-6.568848691999999989e-01,-1.645082704136363105e+01
5.136528770655103271e-01,-6.572509423999999267e-01,-1.646886049363636317e+01
5.136919410914488893e-01,-6.633521623999999450e-01,-1.652684497863636182e+01
5.137310051173873404e-01,-6.706736263999999448e-01,-1.653183885772727280e+01
5.137700691433259026e-01,-6.759206755999999094e-01,-1.661701224000000110e+01
5.138091331692644648e-01,-6.734801875999999465e-01,-1.658344227499999590e+01
5.138481971952029159e-01,-6.811677247999999851e-01,-1.649327501363636372e+01
5.138872612211414781e-01,-6.798254563999999167e-01,-1.636537622136363268e+01
5.139263252470799292e-01,-6.895874083999999904e-01,-1.635427871227272334e+01
5.139653892730184914e-01,-7.011797263999999252e-01,-1.621999885227272387e+01
5.140044532989569426e-01,-6.933701647999999107e-01,-1.622582504454545216e+01
5.140435173248955047e-01,-7.132601419999999859e-01,-1.627687358636363513e+01
5.140825813508340669e-01,-7.022779459999999307e-01,-1.625412369272726920e+01
5.141216453767725181e-01,-6.864147739999999498e-01,-1.622305066727272305e+01
5.141607094027110803e-01,-7.059386779999999861e-01,-1.622443785590908760e+01
5.141997734286495314e-01,-7.192393375999999172e-01,-1.622305066727272305e+01
5.142388374545880936e-01,-7.396174123999998962e-01,-1.621195315818181371e+01
5.142779014805265447e-01,-7.204595815999998987e-01,-1.615535586181817962e+01
5.143169655064651069e-01,-7.250965087999999836e-01,-1.618892582681817771e+01
5.143560295324035581e-01,-7.387632415999999536e-01,-1.609404212409090462e+01
5.143950935583421202e-01,-7.369328755999999814e-01,-1.601108824363635819e+01
5.144341575842806824e-01,-7.485251935999999162e-01,-1.607767329818181423e+01
5.144732216102191336e-01,-7.481591203999999884e-01,-1.610292013136363209e+01
5.145122856361576957e-01,-7.465728031999999681e-01,-1.603161863545454224e+01
5.145513496620961469e-01,-7.732961467999999172e-01,-1.603522532590908867e+01
5.145904136880347091e-01,-7.663407559999999563e-01,-1.604826489909090981e+01
5.146294777139731602e-01,-7.660967071999998934e-01,-1.603217351090908949e+01
5.146685417399117224e-01,-7.778110495999999152e-01,-1.602107600181818015e+01
5.147076057658501735e-01,-7.804955863999999410e-01,-1.598667372363636296e+01
5.147466697917887357e-01,-7.823259523999999132e-01,-1.593340567999999813e+01
5.147857338177272979e-01,-7.930640995999999054e-01,-1.598334447090909016e+01
5.148247978436657490e-01,-7.900134895999999518e-01,-1.590371984318181653e+01
5.148638618696043112e-01,-8.038022467999998977e-01,-1.576111685136363327e+01
5.149029258955427624e-01,-8.027040271999998922e-01,-1.576777535681817888e+01
5.149419899214813245e-01,-8.014837831999999107e-01,-1.577804055272727091e+01
5.149810539474197757e-01,-8.177130283999999305e-01,-1.584795485999999620e+01
5.150201179733583379e-01,-8.107576375999999696e-01,-1.588041507409090691e+01
5.150591819992967890e-01,-8.244243703999999395e-01,-1.578331186954545196e+01
5.150982460252353512e-01,-8.214957847999999618e-01,-1.572088838090908958e+01
5.151373100511739134e-01,-8.230821019999999821e-01,-1.577249179818181624e+01
5.151763740771123645e-01,-8.401655179999999445e-01,-1.572199813181818051e+01
5.152154381030509267e-01,-8.499274699999999072e-01,-1.573836695772727090e+01
5.152545021289893779e-01,-8.541983239999999533e-01,-1.574752240272727200e+01
5.152935661549279400e-01,-8.456566159999999721e-01,-1.573143101454545167e+01
5.153326301808663912e-01,-8.568828607999999791e-01,-1.573254076545454261e+01
5.153716942068049534e-01,-8.633501539999999252e-01,-1.571700425272726953e+01
5.154107582327435155e-01,-8.674989835999999954e-01,-1.572726944863636156e+01
5.154498222586819667e-01,-8.624959831999999826e-01,-1.570895855863636292e+01
5.154888862846205289e-01,-8.762847403999999285e-01,-1.570784880772727199e+01
5.155279503105589800e-01,-8.745763987999999323e-01,-1.569203485727272529e+01
5.155670143364975422e-01,-8.887312291999999170e-01,-1.574336083681817833e+01
5.156060783624359933e-01,-9.033741571999999165e-01,-1.565624539045454178e+01
5.156451423883745555e-01,-8.799454723999999839e-01,-1.565596795272727171e+01
5.156842064143130067e-01,-8.936122051999999538e-01,-1.563876681363636045e+01
5.157232704402515688e-01,-8.989812787999998944e-01,-1.557134944590908887e+01
5.157623344661901310e-01,-9.009336691999999536e-01,-1.555137392954545206e+01
5.158013984921285822e-01,-9.122819383999999365e-01,-1.549144738045454339e+01
5.158404625180671443e-01,-9.211897195999999566e-01,-1.555664524636363488e+01
5.158795265440055955e-01,-9.026420107999999498e-01,-1.554277335999999821e+01
5.159185905699441577e-01,-9.104515723999999643e-01,-1.555498061999999848e+01
5.159576545958826088e-01,-9.198474511999998882e-01,-1.559465421499999849e+01
5.159967186218211710e-01,-9.309516715999999192e-01,-1.557578844954545261e+01
5.160357826477596221e-01,-9.311957203999999821e-01,-1.558161464181817912e+01
5.160748466736981843e-01,-9.407136235999999929e-01,-1.554832211454545288e+01
5.161139106996367465e-01,-9.432761359999999318e-01,-1.547785293181818034e+01
5.161529747255751976e-01,-9.360766963999999080e-01,-1.558577620772727101e+01
5.161920387515137598e-01,-9.410796967999999207e-01,-1.561046816545454341e+01
5.162311027774522110e-01,-9.586512103999998979e-01,-1.558633108318181648e+01
5.162701668033907731e-01,-9.641423083999999255e-01,-1.563210830818181485e+01
5.163092308293292243e-01,-9.607256251999999330e-01,-1.562323030090908738e+01
5.163482948552677865e-01,-9.569428687999999017e-01,-1.559909321863636222e+01
5.163873588812063486e-01,-9.647524303999999162e-01,-1.549644125954545260e+01
5.164264229071447998e-01,-9.623119423999999533e-01,-1.561490716909090715e+01
5.164654869330833620e-01,-9.761006995999998992e-01,-1.556496837818181689e+01
5.165045509590218131e-01,-9.724399675999999548e-01,-1.560658403727272514e+01
5.165436149849603753e-01,-9.710976991999998864e-01,-1.558605364545454286e+01
5.165826790108988265e-01,-9.779310655999999824e-01,-1.563488268545454396e+01
5.166217430368373886e-01,-9.968448475999999170e-01,-1.570535186818181650e+01
5.166608070627758398e-01,-9.923299447999999190e-01,-1.563793450045454314e+01
5.166998710887144020e-01,-9.756126019999998844e-01,-1.559909321863636222e+01
